Year,Month,Product,Sub-product,Count
2019,8,"Money transfer, virtual currency, or money service",Mobile or digital wallet,120
2019,8,"Money transfer, virtual currency, or money service",Money order,7
2019,8,"Money transfer, virtual currency, or money service","Money order, traveler's check or cashier's check",10
2019,8,"Money transfer, virtual currency, or money service",Refund anticipation check,4
2019,8,"Money transfer, virtual currency, or money service",Virtual currency,53
2019,8,Mortgage,Conventional home mortgage,1194
2019,8,Mortgage,FHA mortgage,308
2019,8,Mortgage,Home equity loan or line of credit (HELOC),113
2019,8,Mortgage,Other type of mortgage,173
2019,8,Mortgage,Reverse mortgage,17
2019,8,Mortgage,VA mortgage,106
2019,8,"Payday loan, title loan, personal loan, or advance loan",Installment loan,179
2019,8,"Payday loan, title loan, personal loan, or advance loan",Pawn loan,1
2019,8,"Payday loan, title loan, personal loan, or advance loan",Payday loan,113
2019,8,"Payday loan, title loan, personal loan, or advance loan",Personal line of credit,77
2019,8,"Payday loan, title loan, personal loan, or advance loan",Title loan,33
2019,8,Student loan,Federal student loan servicing,346
2019,8,Student loan,Private student loan,163
2019,8,Vehicle loan or lease,Lease,84
2019,8,Vehicle loan or lease,Loan,357
2019,8,Vehicle loan or lease,Title loan,2
2019,9,Checking or savings account,CD (Certificate of Deposit),30
2019,9,Checking or savings account,Checking account,1280
2019,9,Checking or savings account,Other banking product or service,210
2019,9,Checking or savings account,Savings account,115
2019,9,Credit card or prepaid card,General-purpose credit card or charge card,1525
2019,9,Credit card or prepaid card,General-purpose prepaid card,96
2019,9,Credit card or prepaid card,Gift card,8
2019,9,Credit card or prepaid card,Government benefit card,57
2019,9,Credit card or prepaid card,Payroll card,11
2019,9,Credit card or prepaid card,Store credit card,331
2019,9,"Credit reporting, credit repair services, or other personal consumer reports",Credit repair services,35
2019,9,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,11774
2019,9,"Credit reporting, credit repair services, or other personal consumer reports",Other personal consumer report,118
2019,9,Debt collection,Auto debt,134
2019,9,Debt collection,Credit card debt,949
2019,9,Debt collection,Federal student loan debt,67
2019,9,Debt collection,I do not know,847
2019,9,Debt collection,Medical debt,633
2019,9,Debt collection,Mortgage debt,63
2019,9,Debt collection,Other debt,1057
2019,9,Debt collection,Payday loan debt,104
2019,9,Debt collection,Private student loan debt,34
2019,9,"Money transfer, virtual currency, or money service",Check cashing service,12
2019,9,"Money transfer, virtual currency, or money service",Debt settlement,9
2019,9,"Money transfer, virtual currency, or money service",Domestic (US) money transfer,142
2019,9,"Money transfer, virtual currency, or money service",Foreign currency exchange,5
2019,9,"Money transfer, virtual currency, or money service",International money transfer,35
2019,9,"Money transfer, virtual currency, or money service",Mobile or digital wallet,163
2019,9,"Money transfer, virtual currency, or money service",Money order,9
2019,9,"Money transfer, virtual currency, or money service","Money order, traveler's check or cashier's check",13
2019,9,"Money transfer, virtual currency, or money service",Refund anticipation check,1
2019,9,"Money transfer, virtual currency, or money service",Virtual currency,39
2019,9,Mortgage,Conventional home mortgage,1082
2019,9,Mortgage,FHA mortgage,278
2019,9,Mortgage,Home equity loan or line of credit (HELOC),105
2019,9,Mortgage,Other type of mortgage,143
2019,9,Mortgage,Reverse mortgage,25
2019,9,Mortgage,VA mortgage,98
2019,9,"Payday loan, title loan, personal loan, or advance loan",Installment loan,140
2019,9,"Payday loan, title loan, personal loan, or advance loan",Pawn loan,2
2019,9,"Payday loan, title loan, personal loan, or advance loan",Payday loan,105
2019,9,"Payday loan, title loan, personal loan, or advance loan",Personal line of credit,61
2019,9,"Payday loan, title loan, personal loan, or advance loan",Title loan,32
2019,9,Student loan,Federal student loan servicing,321
2019,9,Student loan,Private student loan,131
2019,9,Vehicle loan or lease,Lease,73
2019,9,Vehicle loan or lease,Loan,365
2019,9,Vehicle loan or lease,Title loan,1
2019,10,Checking or savings account,(Blank),1
2019,10,Checking or savings account,CD (Certificate of Deposit),48
2019,10,Checking or savings account,Checking account,1388
2019,10,Checking or savings account,Other banking product or service,218
2019,10,Checking or savings account,Savings account,140
2019,10,Credit card or prepaid card,General-purpose credit card or charge card,1714
2019,10,Credit card or prepaid card,General-purpose prepaid card,79
2019,10,Credit card or prepaid card,Gift card,7
2019,10,Credit card or prepaid card,Government benefit card,85
2019,10,Credit card or prepaid card,Payroll card,6
2019,10,Credit card or prepaid card,Store credit card,346
2019,10,"Credit reporting, credit repair services, or other personal consumer reports",Credit repair services,51
2019,10,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,12860
2019,10,"Credit reporting, credit repair services, or other personal consumer reports",Other personal consumer report,120
2019,10,Debt collection,Auto debt,132
2019,10,Debt collection,Credit card debt,868
2019,10,Debt collection,Federal student loan debt,68
2019,10,Debt collection,I do not know,979
2019,10,Debt collection,Medical debt,647
2019,10,Debt collection,Mortgage debt,72
2019,10,Debt collection,Other debt,992
2019,10,Debt collection,Payday loan debt,103
2019,10,Debt collection,Private student loan debt,56
2019,10,"Money transfer, virtual currency, or money service",Check cashing service,11
2019,10,"Money transfer, virtual currency, or money service",Debt settlement,12
2019,10,"Money transfer, virtual currency, or money service",Domestic (US) money transfer,132
2019,10,"Money transfer, virtual currency, or money service",Foreign currency exchange,7
2019,10,"Money transfer, virtual currency, or money service",International money transfer,56
2019,10,"Money transfer, virtual currency, or money service",Mobile or digital wallet,144
2019,10,"Money transfer, virtual currency, or money service",Money order,14
2019,10,"Money transfer, virtual currency, or money service","Money order, traveler's check or cashier's check",13
2019,10,"Money transfer, virtual currency, or money service",Refund anticipation check,6
2019,10,"Money transfer, virtual currency, or money service",Virtual currency,38
2019,10,Mortgage,Conventional home mortgage,1231
2019,10,Mortgage,FHA mortgage,314
2019,10,Mortgage,Home equity loan or line of credit (HELOC),127
2019,10,Mortgage,Other type of mortgage,131
2019,10,Mortgage,Reverse mortgage,26
2019,10,Mortgage,VA mortgage,125
2019,10,"Payday loan, title loan, personal loan, or advance loan",Installment loan,192
2019,10,"Payday loan, title loan, personal loan, or advance loan",Payday loan,98
2019,10,"Payday loan, title loan, personal loan, or advance loan",Personal line of credit,83
2019,10,"Payday loan, title loan, personal loan, or advance loan",Title loan,33
2019,10,Student loan,Federal student loan servicing,404
2019,10,Student loan,Private student loan,193
2019,10,Vehicle loan or lease,Lease,81
2019,10,Vehicle loan or lease,Loan,395
2019,10,Vehicle loan or lease,Title loan,1
2019,11,Checking or savings account,(Blank),2
2019,11,Checking or savings account,CD (Certificate of Deposit),46
2019,11,Checking or savings account,Checking account,1233
2019,11,Checking or savings account,Other banking product or service,194
2019,11,Checking or savings account,Savings account,124
2019,11,Credit card or prepaid card,General-purpose credit card or charge card,1575
2019,11,Credit card or prepaid card,General-purpose prepaid card,84
2019,11,Credit card or prepaid card,Gift card,15
2019,11,Credit card or prepaid card,Government benefit card,48
2019,11,Credit card or prepaid card,Payroll card,10
2019,11,Credit card or prepaid card,Store credit card,351
2019,11,"Credit reporting, credit repair services, or other personal consumer reports",Credit repair services,33
2019,11,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,11511
2019,11,"Credit reporting, credit repair services, or other personal consumer reports",Other personal consumer report,141
2019,11,Debt collection,Auto debt,128
2019,11,Debt collection,Credit card debt,811
2019,11,Debt collection,Federal student loan debt,72
2019,11,Debt collection,I do not know,778
2019,11,Debt collection,Medical debt,583
2019,11,Debt collection,Mortgage debt,72
2019,11,Debt collection,Other debt,873
2019,11,Debt collection,Payday loan debt,94
2019,11,Debt collection,Private student loan debt,40
2019,11,"Money transfer, virtual currency, or money service",Check cashing service,6
2019,11,"Money transfer, virtual currency, or money service",Debt settlement,12
2019,11,"Money transfer, virtual currency, or money service",Domestic (US) money transfer,100
2019,11,"Money transfer, virtual currency, or money service",Foreign currency exchange,6
2019,11,"Money transfer, virtual currency, or money service",International money transfer,44
2019,11,"Money transfer, virtual currency, or money service",Mobile or digital wallet,133
2019,11,"Money transfer, virtual currency, or money service",Money order,8
2019,11,"Money transfer, virtual currency, or money service","Money order, traveler's check or cashier's check",6
2019,11,"Money transfer, virtual currency, or money service",Refund anticipation check,2
2019,11,"Money transfer, virtual currency, or money service",Virtual currency,34
2019,11,Mortgage,Conventional home mortgage,1013
2019,11,Mortgage,FHA mortgage,247
2019,11,Mortgage,Home equity loan or line of credit (HELOC),110
2019,11,Mortgage,Other type of mortgage,118
2019,11,Mortgage,Reverse mortgage,27
2019,11,Mortgage,VA mortgage,105
2019,11,"Payday loan, title loan, personal loan, or advance loan",Installment loan,156
2019,11,"Payday loan, title loan, personal loan, or advance loan",Payday loan,97
2019,11,"Payday loan, title loan, personal loan, or advance loan",Personal line of credit,73
2019,11,"Payday loan, title loan, personal loan, or advance loan",Title loan,27
2019,11,Student loan,Federal student loan servicing,338
2019,11,Student loan,Private student loan,133
2019,11,Vehicle loan or lease,Lease,54
